Linux 6.17.0-1017-aws (ip-10-42-1-164) 	08/22/26 	_x86_64_	(96 CPU)

02:36:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:36:44      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      23   71.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      40   71.29    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   26.73
02:36:44      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      44   72.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      48   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      49    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
02:36:44      50   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      51   72.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      52   71.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      53   71.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      54   71.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      55   70.30    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      56   72.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      57   70.30    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      58   71.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      59   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      60   71.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      62   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      66   93.07    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.99
02:36:44      67   72.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      68   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      69   72.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      70   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      72   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      73   71.72    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      74   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      75   71.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      76   72.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      77   71.29    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      78   71.72    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      79   71.29    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   26.73
02:36:44      80   71.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      81   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
02:36:44      82   71.29    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   26.73
02:36:44      83   71.72    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      84   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      85   71.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      86   72.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
02:36:44      87   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
02:36:44      88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      89   71.29    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   27.72
02:36:44      90   71.72    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      91   72.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.55
02:36:44      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:44      93   71.72    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
02:36:44      94   71.29    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   26.73
02:36:44      95   70.30    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   27.72

02:36:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:36:45     all   49.62    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   50.01
02:36:45       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       1   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       5   89.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.10
02:36:45       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      13   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      14   89.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   11.00
02:36:45      15   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      16   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      17   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      23   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      40  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      44   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      48  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      50   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      52  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      53   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
02:36:45      54   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      55  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      56   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      57  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      58   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      59   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      60   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      62   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
02:36:45      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      66   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      67   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      68   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      69   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      70  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      72   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      73  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      74   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      75   98.02    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      76   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      77   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      78   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      79  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      80   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      81   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      82   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      83   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      84  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      85   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      86   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      87  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      89   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      90   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      91   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:45      93   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      94  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:36:45      95   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

02:36:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:36:46     all   43.00    0.00    0.24    0.00    0.00    0.00    0.00    0.00    0.00   56.76
02:36:46       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       1   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       5   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      13   85.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.14
02:36:46      14   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      15   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      16   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      17   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      19    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
02:36:46      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      23   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      39   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
02:36:46      40   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      44   85.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      48   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      50   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      51   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      52   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      54   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      55   85.86    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      56   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      57   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      58   86.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.27
02:36:46      59   86.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.27
02:36:46      60   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      66   90.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
02:36:46      67   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      68   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      69   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      70   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      72   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      73   85.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      74   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      75   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      76   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      77   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
02:36:46      78   86.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      79   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      80   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      81   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      82   85.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      83   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      84   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:36:46      85   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
02:36:46      86   85.15    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   13.86
02:36:46      87   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
02:36:46      88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:36:46      89   86.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   13.13
